D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_23_860.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_23_860.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_23_860.jpg,0,0.6358639,0,30.10408
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_23_971.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_23_971.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_23_971.jpg,0,0.3016189,0,30.01991
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_24_078.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_24_078.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_24_078.jpg,0,0.08464001,0,29.84144
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_24_192.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_24_192.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_24_192.jpg,-0.2054199,0.4272556,0,29.85456
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_24_305.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_24_305.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_24_305.jpg,-0.444966,0.7651536,0,30.07138
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_24_408.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_24_408.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_24_408.jpg,-0.1832748,0.5034624,0,30.05682
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_24_525.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_24_525.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_24_525.jpg,0,0.1040953,0,29.9568
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_24_632.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_24_632.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_24_632.jpg,0,0.1030053,0,29.6268
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_24_741.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_24_741.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_24_741.jpg,0,0.4313502,0,29.65008
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_24_853.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_24_853.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_24_853.jpg,0,0.766437,0,30.12218
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_24_972.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_24_972.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_24_972.jpg,0,1,0,30.19007
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_25_076.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_25_076.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_25_076.jpg,-0.01377061,1,0,30.19042
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_25_177.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_25_177.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_25_177.jpg,0,1,0,30.19029
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_25_294.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_25_294.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_25_294.jpg,0,1,0,30.19029
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_25_411.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_25_411.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_25_411.jpg,0,1,0,30.19031
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_25_521.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_25_521.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_25_521.jpg,-0.3320634,1,0,30.16468
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_25_640.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_25_640.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_25_640.jpg,0,1,0,30.18954
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_25_757.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_25_757.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_25_757.jpg,0,0.6467926,0,30.11356
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_25_862.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_25_862.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_25_862.jpg,0,0.4890271,0,30.03805
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_25_972.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_25_972.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_25_972.jpg,0,0.8218585,0,30.13585
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_26_086.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_26_086.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_26_086.jpg,-0.3388194,1,0,30.16268
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_26_200.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_26_200.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_26_200.jpg,-0.36903,1,0,30.1801
D:\self_driving_car\new_repo\Data\IMG\center_2023_02_19_18_36_26_301.jpg, D:\self_driving_car\new_repo\Data\IMG\left_2023_02_19_18_36_26_301.jpg, D:\self_driving_car\new_repo\Data\IMG\right_2023_02_19_18_36_26_301.jpg,-0.06648239,0.6974524,0,30.12469
